STATIONS_ID;MESS_DATUM;QN_3;FX;FM;QN_4;RSK;RSKF;SDK;SHK_TAG;NM;VPM;PM;TMK;UPM;TXK;TNK;TGK;eor
       4931;20200502;    1;  19.2;   4.4;    1;   0.0;   6;    6.900;-999;   3.8;   8.1;  965.41;    9.1;   71.08;   13.7;    3.4;   -1.4;eor
       4931;20200503;    1;   5.1;   1.6;    1;   0.0;   6;    9.983;-999;   5.2;   7.1;  971.96;   11.0;   57.63;   17.0;    2.5;   -1.7;eor
       4931;20200504;    1;  12.5;   2.6;    1;   3.8;   6;    4.433;-999;   6.7;  11.0;  970.75;   11.9;   78.33;   18.9;    6.4;    0.2;eor
       4931;20200505;    1;   6.7;   2.6;    1;   0.0;   0;    7.350;-999;   5.5;   7.9;  971.54;   11.0;   61.92;   16.0;    5.9;   -1.2;eor
       4931;20200506;    1;   8.2;   2.5;    1;   0.0;   0;   13.117;-999;   1.7;   5.4;  976.41;    9.9;   46.75;   15.9;    3.5;   -3.9;eor
       4931;20200507;    1;   5.7;   1.2;    1;   0.0;   0;   14.150;-999;   0.9;   7.1;  976.57;   12.8;   51.96;   21.7;    2.0;   -4.0;eor
       4931;20200508;    1;   8.7;   1.8;    1;   0.0;   0;   11.167;-999;   5.8;   9.0;  971.15;   17.0;   48.92;   24.2;    7.3;    0.5;eor
       4931;20200509;    1;   8.4;   2.4;    1;   1.0;   6;    7.050;-999;   6.0;  11.5;  966.28;   17.3;   59.13;   23.1;   10.2;    4.0;eor
       4931;20200510;    1;   7.0;   1.8;    1;   1.4;   6;    6.367;-999;   6.1;  13.8;  960.60;   17.8;   69.21;   24.0;   12.3;    8.4;eor
       4931;20200511;    1;  15.3;   5.0;    1;  24.7;   6;    0.000;-999;   7.5;  10.8;  958.58;    8.9;   90.83;   15.4;    2.5;    0.4;eor
       4931;20200512;    1;   7.2;   2.1;    1;   0.0;   6;   12.400;-999;   3.8;   6.0;  969.93;    6.8;   63.83;   12.4;    0.3;   -4.7;eor
       4931;20200513;    1;   6.7;   2.0;    1;  11.9;   6;    0.500;-999;   7.7;   8.3;  964.88;    7.6;   79.83;   11.9;    4.1;   -1.8;eor
       4931;20200514;    1;   9.3;   2.5;    1;   0.0;   0;    0.000;-999;   8.0;   9.2;  967.73;    9.6;   77.54;   12.5;    6.5;    6.6;eor
       4931;20200515;    1;   8.7;   2.8;    1;   0.0;   0;    4.050;-999;   6.0;   8.1;  970.75;   11.4;   60.92;   16.5;    5.5;    0.8;eor
       4931;20200516;    1;   7.0;   1.6;    1;   0.0;   0;   14.200;-999;   1.2;   8.0;  974.66;   12.0;   60.50;   19.2;    3.5;   -1.4;eor
       4931;20200517;    1;   7.5;   1.9;    1;   0.0;   0;   14.750;-999;   0.5;   8.0;  975.96;   13.1;   56.08;   19.6;    4.8;   -0.8;eor
       4931;20200518;    1;   7.2;   1.7;    1;   0.0;   0;   14.833;-999;   1.2;   9.0;  977.06;   14.9;   56.63;   22.3;    5.5;    0.3;eor
       4931;20200519;    1;   9.3;   2.2;    1;   0.0;   0;   13.167;-999;   1.2;  10.2;  974.74;   17.1;   55.46;   23.6;    8.5;    2.7;eor
       4931;20200520;    1;   9.1;   1.7;    1;   0.0;   0;    8.367;-999;   4.3;  11.5;  974.51;   16.8;   61.67;   22.6;    9.3;    4.1;eor
       4931;20200521;    1;   7.2;   1.5;    1;   0.0;   0;   14.117;-999;   1.5;  11.9;  975.46;   17.6;   62.00;   24.3;    9.1;    4.6;eor
       4931;20200522;    1;   6.0;   1.5;    1;   0.0;   6;    4.800;-999;   6.8;  13.0;  975.50;   19.5;   59.92;   26.0;   10.0;    4.5;eor
       4931;20200523;    1;  13.5;   3.3;    1;   8.0;   6;    0.433;-999;   7.1;  12.3;  978.85;   13.2;   80.00;   19.0;    6.8;    1.8;eor
       4931;20200524;    1;  13.0;   4.2;    1;   0.0;   6;   11.600;-999;   5.1;   9.2;  984.11;   13.2;   62.71;   18.2;    7.9;    6.2;eor
       4931;20200525;    1;  10.1;   3.9;    1;   0.0;   0;    5.800;-999;   5.3;  10.4;  985.42;   14.5;   63.54;   18.8;   10.5;    4.6;eor
       4931;20200526;    1;  11.5;   2.2;    1;   0.0;   0;   11.500;-999;   2.5;   9.3;  986.50;   13.9;   60.63;   19.4;    6.3;    1.2;eor
       4931;20200527;    1;   7.7;   2.0;    1;   0.0;   0;   14.517;-999;   1.4;   8.6;  985.27;   15.3;   52.46;   22.0;    5.8;    0.0;eor
       4931;20200528;    1;  10.1;   3.2;    1;   0.0;   0;   10.067;-999;   3.6;   9.2;  981.71;   14.9;   56.04;   20.5;    8.3;    1.6;eor
       4931;20200529;    1;  13.7;   2.9;    1;   0.0;   0;   10.767;-999;   2.1;   8.1;  978.52;   13.7;   53.46;   20.2;    6.4;   -0.6;eor
       4931;20200530;    1;   9.6;   3.5;    1;   0.0;   0;    6.717;-999;   4.4;   7.9;  974.73;   14.0;   51.25;   19.0;    7.1;    0.3;eor
       4931;20200531;    1;   9.6;   2.9;    1;   0.0;   0;   13.667;-999;   3.1;   7.8;  973.74;   14.3;   49.33;   20.4;    7.9;    0.4;eor
       4931;20200601;    1;  10.3;   2.9;    1;   0.0;   0;   15.317;-999;   0.8;   9.8;  973.51;   17.9;   50.13;   24.9;    8.2;    1.9;eor
       4931;20200602;    1;   7.7;   1.6;    1;   0.0;   0;   14.633;-999;   2.7;  10.2;  970.08;   19.0;   49.33;   26.5;    8.9;    2.8;eor
       4931;20200603;    1;  12.2;   1.8;    1;   2.3;   6;    9.067;-999;   6.8;  11.8;  960.41;   18.1;   58.79;   25.3;   10.3;    5.2;eor
       4931;20200604;    1;  11.0;   2.7;    1;   2.1;   6;    1.317;-999;   7.3;  13.6;  952.38;   15.5;   77.46;   21.1;   10.8;   10.4;eor
       4931;20200605;    1;  15.6;   3.7;    1;  12.0;   6;    0.967;-999;   7.3;  11.1;  955.15;   12.4;   77.88;   15.5;   10.5;    9.7;eor
       4931;20200606;    1;   7.2;   1.7;    1;  10.4;   6;    0.217;-999;   7.7;  12.5;  959.50;   11.7;   90.83;   14.3;    9.7;   10.1;eor
       4931;20200607;    1;   5.5;   1.4;    1;   0.0;   6;    0.117;-999;   7.2;  11.9;  963.81;   12.7;   81.63;   15.3;    9.9;    6.0;eor
       4931;20200608;    1;   7.7;   2.1;    1;   1.9;   6;    3.033;-999;   6.5;  10.9;  967.12;   13.7;   70.96;   18.7;    9.5;    6.7;eor
       4931;20200609;    1;   7.7;   2.6;    1;   4.1;   6;    0.000;-999;   7.9;  12.6;  968.30;   12.7;   86.13;   15.3;   11.0;   10.0;eor
       4931;20200610;    1;   6.3;   2.8;    1;   4.2;   6;    0.000;-999;   8.0;  13.4;  967.04;   12.7;   91.50;   14.5;   11.6;   11.4;eor
